cluster_num,cluster_tag,type,slug,parent_pilier_slug,title,meta_title,meta_description,excerpt,tags,file,prompts_file,links_to_resolve,images_to_resolve
6,cluster-chiot,PILIER,chiot-guide-premiers-mois,,Chiot : le guide complet des premiers mois,Chiot : le guide complet des premiers mois (0-6 mois),"De l'arrivée à la maison à la socialisation, découvrez comment accompagner sereinement votre chiot durant ses six premiers mois.","Un chiot vient d'arriver et tout se bouscule : nuits, propreté, socialisation, petites dents pointues. Le guide complet pour traverser sereinement ses six premiers mois, sans jamais culpabiliser.","cluster-chiot, chiot, guide chiot",2026-07-03_PILIER_chiot-guide-premiers-mois_v1.html,PROMPTS-IMAGES_C6_chiot.md,28,3
6,cluster-chiot,SAT01,preparer-arrivee-chiot-maison,chiot-guide-premiers-mois,Préparer l'arrivée de votre chiot à la maison,Préparer l'arrivée de son chiot : la checklist complète,"Matériel, aménagement, sécurité : préparez chaque pièce avant l'arrivée de votre chiot pour l'accueillir dans les meilleures conditions.","Tout se prépare avant même que votre chiot ne franchisse la porte. Matériel essentiel, sécurité pièce par pièce, règles communes : la checklist pour l'accueillir sans improviser.","cluster-chiot, arrivée chiot, matériel chiot",2026-07-03_SAT01_preparer-arrivee-chiot-maison_v1.html,PROMPTS-IMAGES_C6_chiot.md,5,2
6,cluster-chiot,SAT02,premiers-jours-chiot-adaptation,chiot-guide-premiers-mois,Les premiers jours de votre chiot à la maison,Les premiers jours du chiot : réussir son adaptation,"Les premiers jours donnent le ton. Voici comment aider votre chiot à s'adapter à son nouveau foyer en douceur, sans le brusquer.","Les premiers jours ne s'improvisent pas, ils s'apprivoisent. Comment aider votre chiot à s'adapter en douceur, doser les présentations et protéger son repos dès l'arrivée.","cluster-chiot, adaptation chiot, premiers jours chiot",2026-07-03_SAT02_premiers-jours-chiot-adaptation_v1.html,PROMPTS-IMAGES_C6_chiot.md,10,2
6,cluster-chiot,SAT03,premieres-nuits-chiot-sommeil,chiot-guide-premiers-mois,Les premières nuits de votre chiot,Premières nuits du chiot : l'aider à faire ses nuits,"Pleurs, réveils, besoins nocturnes : accompagnez les premières nuits de votre chiot pour installer un sommeil serein, nuit après nuit.","Votre chiot pleure la nuit ? Ce n'est pas un caprice. Comment l'aider à se sentir en sécurité et installer des nuits sereines, réveil après réveil.","cluster-chiot, sommeil chiot, nuit chiot",2026-07-03_SAT03_premieres-nuits-chiot-sommeil_v1.html,PROMPTS-IMAGES_C6_chiot.md,8,1
6,cluster-chiot,SAT04,apprendre-proprete-chiot-methode,chiot-guide-premiers-mois,Apprendre la propreté à votre chiot,Apprendre la propreté au chiot : la méthode pas à pas,"Une méthode claire et bienveillante pour apprendre la propreté à votre chiot : rythme des sorties, signaux à repérer, bons réflexes.","La propreté n'est pas une bataille de volontés, mais un apprentissage. La méthode douce, pas à pas, pour rendre votre chiot propre sans jamais le gronder.","cluster-chiot, propreté chiot, éducation propreté",2026-07-03_SAT04_apprendre-proprete-chiot-methode_v1.html,PROMPTS-IMAGES_C6_chiot.md,6,2
6,cluster-chiot,SAT05,temps-proprete-chiot-delais,chiot-guide-premiers-mois,Combien de temps pour rendre un chiot propre ?,Chiot propre : quels délais et pourquoi ces régressions ?,"Combien de temps un chiot met-il à devenir propre ? Délais réalistes, facteurs qui influent et gestion des régressions, sans pression.","Combien de temps pour un chiot propre ? Des repères réalistes, loin des promesses trop belles, et de quoi comprendre les régressions sans se décourager.","cluster-chiot, propreté chiot, délais propreté",2026-07-03_SAT05_temps-proprete-chiot-delais_v1.html,PROMPTS-IMAGES_C6_chiot.md,6,1
6,cluster-chiot,SAT06,chiot-accidents-proprete-solutions,chiot-guide-premiers-mois,Chiot qui fait ses besoins à l'intérieur,Chiot qui fait ses besoins dedans : comprendre et agir,Votre chiot fait encore ses besoins à l'intérieur ? Identifiez les causes fréquentes et corrigez les accidents sans le gronder.,"Votre chiot fait encore ses besoins dedans ? Avant de gronder, comprendre. Identifier la vraie cause de chaque accident et le corriger sans abîmer la confiance.","cluster-chiot, propreté chiot, accidents propreté",2026-07-03_SAT06_chiot-accidents-proprete-solutions_v1.html,PROMPTS-IMAGES_C6_chiot.md,7,1
6,cluster-chiot,SAT07,socialiser-chiot-fenetre-rencontres,chiot-guide-premiers-mois,Socialiser votre chiot : la période clé et les bonnes rencontres,Socialisation du chiot : la fenêtre clé (3-14 semaines),La socialisation se joue tôt. Comprenez la fenêtre des 3 à 14 semaines et multipliez les bonnes rencontres pour un chiot équilibré.,"La socialisation se joue tôt et ne se rattrape pas. La fenêtre clé, à quoi exposer votre chiot et comment réussir chaque rencontre, sans jamais le brusquer.","cluster-chiot, socialisation chiot, fenêtre socialisation",2026-07-03_SAT07_socialiser-chiot-fenetre-rencontres_v1.html,PROMPTS-IMAGES_C6_chiot.md,10,2
6,cluster-chiot,SAT08,dentition-chiot-etapes-solutions,chiot-guide-premiers-mois,La dentition de votre chiot,"Dentition du chiot : étapes, douleur et soulagement","Quand un chiot fait-il ses dents et comment le soulager ? Étapes de la dentition, signes à surveiller et solutions apaisantes.","Votre chiot mordille tout et bave ? Sa dentition a commencé. Les étapes, les signes à surveiller et les solutions fraîches pour soulager ses gencives.","cluster-chiot, dentition chiot, dents chiot",2026-07-03_SAT08_dentition-chiot-etapes-solutions_v1.html,PROMPTS-IMAGES_C6_chiot.md,9,2
6,cluster-chiot,SAT09,mordillements-chiot-canaliser,chiot-guide-premiers-mois,Les mordillements de votre chiot,Mordillements du chiot : pourquoi et comment les canaliser,Votre chiot mordille les mains et les objets ? Comprenez ce comportement normal et apprenez à le canaliser sans conflit.,"Un chiot qui mordille les mains, c'est normal, pas de l'agression. Pourquoi il le fait et comment canaliser ce besoin en douceur, sans conflit ni punition.","cluster-chiot, mordillement chiot, morsure chiot",2026-07-03_SAT09_mordillements-chiot-canaliser_v1.html,PROMPTS-IMAGES_C6_chiot.md,9,1
